send_date,email_type,email_id,email_name,article_or_site,title,blurb,is_advanced_manufacturing,position,link,clicks
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,84323651 (jobsconnection.sme.org),Neutral Beam Electrical Engineer,"Featured Manufacturing Jobs Machinist - 2nd Shift Orlando, FL Daniels Manufacturing Corporation Neutral Beam Electrical Engineer",False,16,https://jobsconnection.sme.org/job/neutral-beam-electrical-engineer/84323651/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,1005280 (ne16.com),Membership,Advertise With Us SME Education Foundation Training & Development Membership,False,5,https://www.ne16.com/t/9213793/132362368/3810131/0/1005280/?b44ed14b=NTA1ZjFhODYtZTZkMi00YmU5LWIwNTEtMDVkNDM1YTQ1ZTg4&x=c1d5f6eb&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,84323523 (jobsconnection.sme.org),Senior Process Manufacturing Engineer,"Featured Manufacturing Jobs Machinist - 2nd Shift Orlando, FL Daniels Manufacturing Corporation Neutral Beam Electrical Engineer Princeton, NJ Princeton University Senior Process Manufacturing Engineer",False,17,https://jobsconnection.sme.org/job/senior-process-manufacturing-engineer/84323523/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=dkaiser%40pmwfab.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057351&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Kuka to Present Robotic Palletizing at Expo Pack M Xico,KUKA to Present Robotic Palletizing at EXPO PACK México,"KUKA to Present Robotic Palletizing at EXPO PACK México KUKA will demonstrate integrated robotics,",True,11,https://www.advancedmanufacturing.org/news-desk/press-releases/kuka-to-present-robotic-palletizing-at-expo-pack-m-xico/article_53488c25-bb2b-44b2-83c1-e787ddf21570.html?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=stevet%40r-t-d.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=david.bartle%40fastmarkets.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Your Manufacturing Weekly Newsletter Is Here 2bcc (49073304.hs-sites.com),Your Manufacturing Weekly Newsletter Is Here 2bcc (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-manufacturing-weekly-newsletter-is-here-2bcc?ecid=ACsprvuywuGF67A_hprLNo-F1lsqwyXucTUtjQMsaEkFK3fWjo0fjaFt_TGfIeNfaviGSf_0LKlF&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=lwktm91%40twcny.rr.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Smemedianews (x.com),Smemedianews (x.com),,False,,https://x.com/SMEMediaNews?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=bmadani%40ford.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=ekwarten%40iastate.edu&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Ceratizit Names Mark Frost as Technical Sales Engineer,Ceratizit Names Technical Sales Engineer,Ceratizit Names Technical Sales Engineer Mark Frost will support the company's Midwest team and customers with 33 years of experience,True,12,https://www.advancedmanufacturing.org/news-desk/press-releases/ceratizit-names-mark-frost-as-technical-sales-engineer/article_6a9b2d6b-4ddb-4bc0-90be-7d4a97fdc757.html?email=jmcgee%40colemanhanna.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Jobs (jobsconnection.sme.org),View All Manufacturing Jobs,"Featured Manufacturing Jobs Machinist - 2nd Shift Orlando, FL Daniels Manufacturing Corporation Neutral Beam Electrical Engineer Princeton, NJ Princeton University Senior Process Manufacturing Engineer Waterville, OH Johns Manville Corp - Berkshire Hathaway Mechanic St Albans, VT AmeriGas Quality Engineer I - Manufacturing Allentown, PA B. Braun US Device Manufacturing LLC View All Manufacturing Jobs",False,20,https://jobsconnection.sme.org/jobs/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,84323497 (jobsconnection.sme.org),Mechanic,"Featured Manufacturing Jobs Machinist - 2nd Shift Orlando, FL Daniels Manufacturing Corporation Neutral Beam Electrical Engineer Princeton, NJ Princeton University Senior Process Manufacturing Engineer Waterville, OH Johns Manville Corp - Berkshire Hathaway Mechanic",False,18,https://jobsconnection.sme.org/job/mechanic/84323497/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Ceratizit Names Mark Frost as Technical Sales Engineer,Ceratizit Names Technical Sales Engineer,Ceratizit Names Technical Sales Engineer Mark Frost will support the company's Midwest team and customers with 33 years of experience,True,12,https://www.advancedmanufacturing.org/news-desk/press-releases/ceratizit-names-mark-frost-as-technical-sales-engineer/article_6a9b2d6b-4ddb-4bc0-90be-7d4a97fdc757.html?email=rthomas%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=rthomas%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=rthomas%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=rthomas%40sme.org&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=cjh%40massa.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=wanessa%40wanessa-sue.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=wanessa%40wanessa-sue.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=drobbins%40stny.rr.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=larry_dunn%40dutecinc.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=stevet%40r-t-d.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=tbell%40azonusa.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=grant.grundahl%40minco.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=ben%40harmoniousworkplaces.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Join Sme (sme.org),Join SME today!,"SME Members, Have you tried Tooling U-SME? Members are eligible for a free, two-week trial to try one of the 500+ online classes. Start Your Trial at toolingu.com/classes/free-trial. Not a member? Join SME today!",False,14,https://www.sme.org/sme-membership/join-sme/?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Stellantis Accenture Sign Ai Agreement,Stellantis Signs AI Agreement,Stellantis Signs AI Agreement The automaker has signed an agreement,True,1,https://www.advancedmanufacturing.org/industries/motorized-vehicle/stellantis-accenture-sign-ai-agreement/article_19bd01ce-4c10-4bdc-8a3b-7a7441cdfb86.html?email=timhartmann%40burtprocess.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=jhoward47%40cox.net&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,China to Buy 200 U S Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes,China to Buy 200 U.S.-Made Boeing Planes Trump revealed the agreement,True,8,https://www.advancedmanufacturing.org/government-and-economics/china-to-buy-200-u-s--made-boeing-planes/article_9a84bd6f-de2b-423a-8e24-40e16813efb7.html?email=natashatrever%40gmail.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Audio Ae1f9b1d 3cb0 402d B7e2 B1e28772c9bd,How to Market Yourself for Career Growth,How to Market Yourself for Career Growth Industry veteran and former executive recruiter Dick Schenkel speaks with us about the qualities job seekers can practice to stand out to prospective employers.,True,21,https://www.advancedmanufacturing.org/multimedia/podcasts/how-to-market-yourself-for-career-growth/audio_ae1f9b1d-3cb0-402d-b7e2-b1e28772c9bd.html?email=ben%40harmoniousworkplaces.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=ben%40harmoniousworkplaces.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Honda Suspends Plans for Ev Plant,Honda Suspends Plans for EV Plant,Honda Suspends Plans for EV Plant The $11 billion electric vehicle factory,True,9,https://www.advancedmanufacturing.org/government-and-economics/honda-suspends-plans-for-ev-plant/article_1391dd44-3862-4b20-8d80-fbff9ab99ae9.html?email=pan%40calpoly.edu&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,Smemedianews (facebook.com),Smemedianews (facebook.com),,False,,https://www.facebook.com/SMEMediaNews?utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
2026-05-22,Newsletter,213340435237,(A) MW 5/22/26,advancedmanufacturing.org,advancedmanufacturing.org,,True,,http://advancedmanufacturing.org/?email=jim.degen%40degendevelopmentgroup.com&utm_campaign=43448441-Manufacturing%20Weekly&utm_medium=email&_hsmi=420057352&utm_content=420057350&utm_source=hs_email,1
